ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
15058511,中古マンション等,,15102,新潟県,新潟市東区,紫竹,新潟,25,２ＬＤＫ,45,,,,昭和49年,ＲＣ,住宅,,,,,,,,2009年第1四半期,,,6.556302500767287
15007823,中古マンション等,,15103,新潟県,新潟市中央区,弁天,新潟,6,１ＤＫ,35,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2014年第1四半期,,,6.707570176097937
15068718,中古マンション等,,15103,新潟県,新潟市中央区,女池,新潟,,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,7.041392685158225
15015250,中古マンション等,,15107,新潟県,新潟市西区,浦山,青山(新潟),8,３ＬＤＫ,90,,,,昭和55年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,改装済,,6.892094602690481
15005180,中古マンション等,,15103,新潟県,新潟市中央区,神道寺,新潟,25,３ＬＤＫ,65,,,,昭和51年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,,,2017年第1四半期,未改装,調停・競売等,6.6127838567197355
15007813,中古マンション等,,15103,新潟県,新潟市中央区,弁天,新潟,6,２Ｋ,40,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第3四半期,改装済,,6.812913356642856
15091976,中古マンション等,,15222,新潟県,上越市,本町,高田(新潟),3,３ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第1四半期,改装済,,7.414973347970818
15047045,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),8,３ＬＤＫ,60,,,,昭和51年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第1四半期,改装済,,6.681241237375588
15006978,中古マンション等,,15103,新潟県,新潟市中央区,西堀前通,新潟,30分?60分,１ＬＤＫ,40,,,,昭和63年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,改装済,,6.857332496431268
15028665,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,10,１ＤＫ,45,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第2四半期,改装済,,7.176091259055681
15028440,中古マンション等,,15202,新潟県,長岡市,南町,長岡,9,２ＤＫ,35,,,,昭和46年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第1四半期,未改装,,5.857332496431268
15015419,中古マンション等,,15107,新潟県,新潟市西区,浦山,青山(新潟),9,,35,,,,,,,住宅,,,,第１種低層住居専用地域,50.0,100.0,2020年第4四半期,,,6.2552725051033065
15020839,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,18,１Ｒ,20,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第2四半期,未改装,,6.230448921378274
15007659,中古マンション等,,15103,新潟県,新潟市中央区,東出来島,新潟,30分?60分,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第3四半期,未改装,,7.278753600952829
15036197,中古マンション等,,15103,新潟県,新潟市中央区,天神,新潟,3,３ＬＤＫ,90,,,,,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,未改装,,7.505149978319906
15096559,中古マンション等,,15103,新潟県,新潟市中央区,川端町,新潟,18,１ＤＫ,25,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2007年第2四半期,未改装,,6.698970004336019
15002818,中古マンション等,,15102,新潟県,新潟市東区,中島,東新潟,5,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第1四半期,未改装,,7.113943352306837
15014156,中古マンション等,,15107,新潟県,新潟市西区,有明町,小針,14,２ＬＤＫ,45,,,,,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,改装済,,6.845098040014257
15025543,中古マンション等,,15202,新潟県,長岡市,寺泊大和田,桐原(新潟),1H?1H30,２Ｋ,40,,,,平成3年,ＲＣ,住宅,住宅,,,,都市計画区域外,,,2021年第2四半期,改装済,,6.763427993562937
15008310,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,10,１ＤＫ,40,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第2四半期,未改装,,7.113943352306837
15019988,中古マンション等,,15108,新潟県,新潟市西蒲区,間瀬,岩室,2H?,２ＬＤＫ,50,,,,昭和52年,ＲＣ,住宅,その他,,,,市街化調整区域,30.0,80.0,2014年第4四半期,未改装,,6.113943352306837
15022188,中古マンション等,,15202,新潟県,長岡市,柏町,長岡,11,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第2四半期,未改装,,6.2552725051033065
15007831,中古マンション等,,15103,新潟県,新潟市中央区,日の出,新潟,24,,15,,,,,,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,,,6.278753600952829
15060471,中古マンション等,,15202,新潟県,長岡市,寺泊,寺泊,1H?1H30,２ＤＫ,30,,,,,ＳＲＣ,住宅,,,,,都市計画区域外,,,2012年第4四半期,,,6.544068044350276
15077383,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第4四半期,未改装,,6.892094602690481
15077987,中古マンション等,,15202,新潟県,長岡市,城内町,長岡,6,４ＬＤＫ,110,,,,昭和59年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.204119982655925
15075331,中古マンション等,,15202,新潟県,長岡市,表町,長岡,9,３ＬＤＫ,55,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第1四半期,未改装,,6.913813852383717
15096872,中古マンション等,,15103,新潟県,新潟市中央区,鳥屋野,新潟,1H?1H30,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第3四半期,,,6.903089986991944
15007284,中古マンション等,,15103,新潟県,新潟市中央区,花園,新潟,4,３ＬＤＫ,85,,,,令和3年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2022年第2四半期,未改装,,7.7160033436347994
15007295,中古マンション等,,15103,新潟県,新潟市中央区,花園,新潟,4,,65,,,,,,,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,,,7.278753600952829
15051278,中古マンション等,,15103,新潟県,新潟市中央区,神道寺,新潟,24,３ＬＤＫ,65,,,,昭和51年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第3四半期,改装済,,6.812913356642856
15038073,中古マンション等,,15206,新潟県,新発田市,月岡温泉,月岡(新潟),30分?60分,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,6.812913356642856
15007263,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,9,１ＤＫ,30,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2014年第1四半期,未改装,,6.505149978319906
15027804,中古マンション等,,15202,新潟県,長岡市,南町,長岡,13,２ＤＫ,35,,,,昭和46年,ＳＲＣ,住宅,住宅,,,,,,,2014年第3四半期,改装済,,6.477121254719663
15008458,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,11,２ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.278753600952829
15056516,中古マンション等,,15202,新潟県,長岡市,表町,長岡,9,２ＬＤＫ,50,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,改装済,,6.863322860120456
15009292,中古マンション等,,15103,新潟県,新潟市中央区,米山,新潟,6,３ＬＤＫ,70,,,,平成17年,,,住宅,,,,,,,2019年第2四半期,未改装,,7.3979400086720375
15007940,中古マンション等,,15103,新潟県,新潟市中央区,古町通,新潟,30分?60分,２ＬＤＫ,55,,,,,ＳＲＣ,,住宅,,,,,,,2020年第3四半期,,,7.2552725051033065
15007490,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,8,１Ｋ,15,,,,昭和52年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第3四半期,未改装,,6.301029995663981
15004599,中古マンション等,,15103,新潟県,新潟市中央区,上近江,新潟,30分?60分,３ＬＤＫ,70,,,,平成4年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.113943352306837
15008073,中古マンション等,,15103,新潟県,新潟市中央区,弁天,新潟,6,２ＬＤＫ,70,,,,,,,住宅,,,,商業地域,80.0,600.0,2018年第3四半期,未改装,,7.230448921378274
15032083,中古マンション等,,15102,新潟県,新潟市東区,南紫竹,新潟,30分?60分,４ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第3四半期,改装済,,6.8750612633917
15098412,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),11,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,未改装,,6.977723605288848
15006714,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,30分?60分,１Ｋ,25,,,,昭和55年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2014年第1四半期,,,6.301029995663981
15003403,中古マンション等,,15102,新潟県,新潟市東区,中島,東新潟,5,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第4四半期,未改装,,7.113943352306837
15028194,中古マンション等,,15202,新潟県,長岡市,南町,長岡,12,１ＬＤＫ,50,,,,昭和46年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,6.0
15105797,中古マンション等,,15222,新潟県,上越市,仲町,高田(新潟),1,３ＬＤＫ,70,,,,平成18年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第4四半期,,,7.447158031342219
15003855,中古マンション等,,15103,新潟県,新潟市中央区,明石,新潟,13,２ＤＫ,50,,,,昭和53年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第4四半期,改装済,,6.301029995663981
15009892,中古マンション等,,15103,新潟県,新潟市中央区,上大川前通,新潟,30分?60分,３ＬＤＫ,50,,,,昭和49年,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,未改装,,6.447158031342219
15053904,中古マンション等,,15103,新潟県,新潟市中央区,西湊町通,新潟,30分?60分,１Ｋ,20,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第1四半期,未改装,,6.342422680822207
15007480,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,10,３ＬＤＫ,95,,,,平成20年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第1四半期,未改装,,7.491361693834273
15024343,中古マンション等,,15202,新潟県,長岡市,城内町,長岡,10,オープンフロア,60,,,,昭和59年,ＳＲＣ,,事務所,,,,商業地域,80.0,400.0,2021年第3四半期,改装済,,6.301029995663981
15027887,中古マンション等,,15103,新潟県,新潟市中央区,古町通,白山(新潟),16,３ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,改装済,,7.041392685158225
15004195,中古マンション等,,15103,新潟県,新潟市中央区,医学町通,新潟,30分?60分,,65,,,,昭和62年,,,,,,,商業地域,80.0,400.0,2017年第4四半期,,,6.903089986991944
15037505,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,11,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,未改装,,6.929418925714293
15096696,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,,３ＬＤＫ,50,,,,昭和58年,ＳＲＣ,住宅,,,,,,,,2008年第3四半期,改装済,,6.6020599913279625
15004950,中古マンション等,,15103,新潟県,新潟市中央区,川岸町,白山(新潟),4,２ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第1四半期,未改装,,7.176091259055681
15005756,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,18,３ＤＫ,50,,,,昭和54年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第3四半期,未改装,,6.301029995663981
15004651,中古マンション等,,15103,新潟県,新潟市中央区,上大川前通,新潟,30分?60分,,50,,,,,,,住宅,,,,近隣商業地域,80.0,300.0,2021年第1四半期,,,6.939519252618618
15007782,中古マンション等,,15103,新潟県,新潟市中央区,東堀前通,新潟,25,,55,,,,昭和60年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第1四半期,未改装,,6.690196080028514
15023699,中古マンション等,,15202,新潟県,長岡市,呉服町,長岡,11,２ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第3四半期,改装済,,6.963787827345556
15004562,中古マンション等,,15103,新潟県,新潟市中央区,学校町通,白山(新潟),13,２ＬＤＫ,55,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.3979400086720375
15098408,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,２ＬＤＫ,55,,,,平成5年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第4四半期,未改装,,6.977723605288848
15006716,中古マンション等,,15103,新潟県,新潟市中央区,長嶺町,新潟,14,２ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2021年第3四半期,未改装,,7.278753600952829
15008357,中古マンション等,,15103,新潟県,新潟市中央区,美咲町,新潟,1H?1H30,４ＬＤＫ,85,,,,,,,住宅,,,,工業地域,60.0,200.0,2018年第4四半期,未改装,,7.146128035678238
15005703,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,16,３ＬＤＫ,75,,,,平成17年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2022年第2四半期,未改装,,7.431363764158987
15008331,中古マンション等,,15103,新潟県,新潟市中央区,本町通,新潟,26,２ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第2四半期,未改装,,7.414973347970818
15007769,中古マンション等,,15103,新潟県,新潟市中央区,東堀前通,新潟,25,１ＤＫ,25,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2020年第2四半期,未改装,,6.544068044350276
15009788,中古マンション等,,15103,新潟県,新潟市中央区,上近江,新潟,25,４ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,未改装,,7.361727836017593
15005785,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,21,３ＬＤＫ,85,,,,平成22年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,未改装,,7.531478917042255
15036896,中古マンション等,,15107,新潟県,新潟市西区,青山新町,青山(新潟),9,２ＬＤＫ,50,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第2四半期,改装済,,7.041392685158225
15096995,中古マンション等,,15103,新潟県,新潟市中央区,万代,,,３ＬＤＫ,55,,,,,ＲＣ,住宅,,,,,,,,2008年第2四半期,未改装,調停・競売等,6.949390006644912
15005740,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,19,２ＤＫ,40,,,,,ＲＣ,,その他,,,,近隣商業地域,80.0,300.0,2020年第2四半期,未改装,,6.505149978319906
15077393,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,３ＬＤＫ,60,,,,昭和53年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第3四半期,未改装,,6.57978359661681
15028086,中古マンション等,,15202,新潟県,長岡市,学校町,長岡,13,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第4四半期,改装済,,7.204119982655925
15024988,中古マンション等,,15202,新潟県,長岡市,千手,長岡,14,２ＬＤＫ,75,,,,平成10年,,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第4四半期,改装済,,7.176091259055681
15028007,中古マンション等,,15103,新潟県,新潟市中央区,弁天,新潟,4,１ＬＤＫ,40,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第4四半期,未改装,,6.986771734266245
15005720,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,18,２ＬＤＫ,50,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2021年第2四半期,未改装,,6.623249290397901
15027937,中古マンション等,,15202,新潟県,長岡市,柏町,長岡,12,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,改装済,,7.230448921378274
15024044,中古マンション等,,15202,新潟県,長岡市,地蔵,長岡,25,２ＬＤＫ,80,,,,平成26年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,,,7.3979400086720375
15013514,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,11,２ＬＤＫ,60,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,,,7.146128035678238
15023191,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,17,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2015年第4四半期,未改装,,7.0
15007545,中古マンション等,,15103,新潟県,新潟市中央区,東大通,新潟,8,１ＤＫ,35,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2020年第1四半期,未改装,,6.568201724066995
15006708,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,30分?60分,１Ｒ,10,,,,昭和60年,ＲＣ,住宅,事務所,,,,商業地域,80.0,400.0,2014年第2四半期,未改装,,5.977723605288848
15008067,中古マンション等,,15103,新潟県,新潟市中央区,本町通,新潟,30分?60分,２ＬＤＫ,50,,,,平成5年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第2四半期,改装済,,6.832508912706237
15040237,中古マンション等,,15103,新潟県,新潟市中央区,寄居町,新潟,19,２ＬＤＫ,95,,,,平成10年,ＳＲＣ,住宅,,,,,,,,2012年第1四半期,改装済,,7.3979400086720375
15100798,中古マンション等,,15202,新潟県,長岡市,曲新町,宮内(新潟),8,１Ｋ,15,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第4四半期,改装済,,6.176091259055681
15084092,中古マンション等,,15202,新潟県,長岡市,殿町,長岡,8,３ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第1四半期,未改装,,7.278753600952829
15004352,中古マンション等,,15103,新潟県,新潟市中央区,近江,新潟,30分?60分,３ＬＤＫ,55,,,,昭和50年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2022年第1四半期,改装済,,6.959041392321094
15074096,中古マンション等,,15202,新潟県,長岡市,石動南町,長岡,1H?1H30,,40,,,,,ＲＣ,住宅,,,,,,,,2013年第2四半期,改装済,,6.6020599913279625
15044639,中古マンション等,,15202,新潟県,長岡市,石動南町,長岡,1H?1H30,１Ｋ,25,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第3四半期,未改装,,6.176091259055681
15025440,中古マンション等,,15202,新潟県,長岡市,寺泊,寺泊,1H?1H30,２Ｋ,35,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,都市計画区域外,,,2017年第3四半期,未改装,,5.6020599913279625
15022271,中古マンション等,,15202,新潟県,長岡市,学校町,長岡,13,３ＬＤＫ,55,,,,平成5年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第1四半期,未改装,,6.732393759822968
15008528,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,8,１Ｋ,20,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,6.3979400086720375
15056090,中古マンション等,,15202,新潟県,長岡市,大手通,長岡,4,２ＬＤＫ,60,,,,,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第1四半期,改装済,,7.342422680822207
15002904,中古マンション等,,15102,新潟県,新潟市東区,中島,東新潟,3,３ＬＤＫ,95,,,,平成10年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第2四半期,改装済,,7.342422680822207
