ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
8029518,中古マンション等,,8208,茨城県,龍ケ崎市,松ケ丘,龍ケ崎市,1H30?2H,２ＬＤＫ,55,,,,平成24年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第3四半期,改装済,,7.146128035678238
8029383,中古マンション等,,8217,茨城県,取手市,台宿,取手,14,３ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第1四半期,未改装,,7.278753600952829
8034368,中古マンション等,,8201,茨城県,水戸市,堀町,赤塚,30分?60分,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第3四半期,未改装,,7.3222192947339195
8002003,中古マンション等,,8201,茨城県,水戸市,天王町,水戸,20,２ＤＫ,60,,,,平成4年,ＳＲＣ,,その他,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,6.698970004336019
8060906,中古マンション等,,8217,茨城県,取手市,井野台,牛久,13,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第3四半期,未改装,,6.826074802700826
8044119,中古マンション等,,8204,茨城県,古河市,北町,古河,14,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第4四半期,未改装,,6.812913356642856
8026567,中古マンション等,,8201,茨城県,水戸市,大工町,水戸,28,３ＬＤＫ,65,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,,,7.2552725051033065
8001352,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,10,２ＬＤＫ,45,,,,平成3年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第1四半期,改装済,,6.913813852383717
8008113,中古マンション等,,8203,茨城県,土浦市,川口,土浦,6,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2021年第2四半期,改装済,,7.447158031342219
8028084,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,15,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第3四半期,未改装,,7.230448921378274
8083379,中古マンション等,,8220,茨城県,つくば市,谷田部,みどりの,30分?60分,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第2四半期,改装済,,6.7923916894982534
8009076,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,13,３ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2021年第2四半期,未改装,,6.672097857935717
8032805,中古マンション等,,8201,茨城県,水戸市,梅香,水戸,16,３ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,7.431363764158987
8041293,中古マンション等,,8217,茨城県,取手市,台宿,取手,12,３ＬＤＫ,65,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第3四半期,未改装,,6.6020599913279625
8019751,中古マンション等,,8201,茨城県,水戸市,城南,水戸,11,１Ｋ,15,,,,平成3年,鉄骨造,住宅,,,,,商業地域,80.0,400.0,2008年第4四半期,未改装,,6.278753600952829
8074577,中古マンション等,,8217,茨城県,取手市,取手,取手,5,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,7.4623979978989565
8040490,中古マンション等,,8204,茨城県,古河市,東本町,古河,4,２ＤＫ,40,,,,昭和56年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第3四半期,未改装,,6.6020599913279625
8060992,中古マンション等,,8221,茨城県,ひたちなか市,殿山町,殿山,6,２ＬＤＫ,85,,,,昭和50年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2014年第1四半期,未改装,,6.146128035678238
8032814,中古マンション等,,8201,茨城県,水戸市,梅香,水戸,11,１Ｋ,15,,,,平成17年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第2四半期,未改装,,6.57978359661681
8081365,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,8,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,未改装,,7.431363764158987
8057440,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,8,３ＬＤＫ,75,,,,平成21年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2021年第3四半期,未改装,,7.431363764158987
8034089,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,8,３ＬＤＫ,60,,,,,,,住宅,,,,第２種住居地域,60.0,200.0,2021年第4四半期,未改装,,7.2552725051033065
8022864,中古マンション等,,8201,茨城県,水戸市,堀町,赤塚,30分?60分,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.361727836017593
8082849,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,7,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2020年第4四半期,未改装,,7.301029995663981
8015443,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,15,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第4四半期,未改装,,6.770852011642144
8046239,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,6,３ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,未改装,,6.176091259055681
8043420,中古マンション等,,8220,茨城県,つくば市,東新井,つくば,13,４ＬＤＫ,115,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第3四半期,未改装,,7.6020599913279625
8057502,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,8,４ＬＤＫ,95,,,,平成21年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2018年第2四半期,未改装,,7.518513939877887
8009639,中古マンション等,,8201,茨城県,水戸市,見川,赤塚,30分?60分,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第2四半期,未改装,,7.2552725051033065
8068668,中古マンション等,,8224,茨城県,守谷市,中央,守谷,2,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第4四半期,未改装,,7.531478917042255
8061135,中古マンション等,,8217,茨城県,取手市,井野台,西取手,7,３ＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第1四半期,改装済,,6.477121254719663
8021718,中古マンション等,,8201,茨城県,水戸市,上水戸,赤塚,30分?60分,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,未改装,調停・競売等,6.954242509439325
8041313,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,8,３ＬＤＫ,90,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.57978359661681
8055262,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,6,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,7.4623979978989565
8073648,中古マンション等,,8220,茨城県,つくば市,千現,つくば,21,３ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第1四半期,未改装,,7.431363764158987
8034690,中古マンション等,,8203,茨城県,土浦市,中村南,荒川沖,16,２ＬＤＫ,45,,,,平成4年,ＲＣ,住宅,,,,,第２種低層住居専用地域,60.0,150.0,2008年第4四半期,未改装,,6.698970004336019
8009120,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,15,２ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,400.0,2018年第2四半期,改装済,,6.740362689494244
8043759,中古マンション等,,8203,茨城県,土浦市,文京町,土浦,21,４ＬＤＫ,95,,,,平成3年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第4四半期,改装済,,7.079181246047625
8037149,中古マンション等,,8220,茨城県,つくば市,学園南,研究学園,4,４ＬＤＫ,85,,,,平成28年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,6.544068044350276
8034606,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,13,４ＬＤＫ,90,,,,平成13年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第1四半期,改装済,,7.2552725051033065
8000731,中古マンション等,,8201,茨城県,水戸市,金町,水戸,25,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第3四半期,未改装,,7.230448921378274
8044687,中古マンション等,,8220,茨城県,つくば市,みどりの,みどりの,10,３ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.278753600952829
8038644,中古マンション等,,8217,茨城県,取手市,井野台,西取手,10,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第2四半期,改装済,,7.176091259055681
8068686,中古マンション等,,8224,茨城県,守谷市,中央,守谷,4,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第1四半期,未改装,,7.518513939877887
8009192,中古マンション等,,8201,茨城県,水戸市,南町,水戸,14,２ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第4四半期,未改装,,7.176091259055681
8074560,中古マンション等,,8217,茨城県,取手市,取手,取手,4,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第2四半期,,,7.431363764158987
8032953,中古マンション等,,8219,茨城県,牛久市,栄町,牛久,19,３ＬＤＫ,80,,,,平成7年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第1四半期,改装済,,7.113943352306837
8007952,中古マンション等,,8201,茨城県,水戸市,白梅,水戸,15,３ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.204119982655925
8015737,中古マンション等,,8203,茨城県,土浦市,桜町,土浦,8,３ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第4四半期,改装済,,7.041392685158225
8018924,中古マンション等,,8203,茨城県,土浦市,中央,土浦,2H?,３ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,改装済,,7.3979400086720375
8047666,中古マンション等,,8219,茨城県,牛久市,南,牛久,8,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第2四半期,,,7.146128035678238
8017508,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,龍ケ崎市,10,,70,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第2四半期,未改装,,6.799340549453582
8008237,中古マンション等,,8203,茨城県,土浦市,神立中央,神立,11,３ＬＤＫ,70,,,,平成3年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,6.662757831681574
8011335,中古マンション等,,8202,茨城県,日立市,鹿島町,日立,14,２ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,7.230448921378274
8082888,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,9,２ＤＫ,70,,,,平成27年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2020年第2四半期,未改装,,7.544068044350276
8072516,中古マンション等,,8219,茨城県,牛久市,田宮,牛久,16,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,6.924279286061882
8047956,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,8,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,7.447158031342219
8008782,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,３ＬＤＫ,65,,,,平成7年,ＲＣ,,その他,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,6.886490725172482
8072220,中古マンション等,,8217,茨城県,取手市,井野台,取手,16,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第4四半期,未改装,,7.146128035678238
8026643,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,佐貫,4,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第4四半期,未改装,,7.113943352306837
8004750,中古マンション等,,8202,茨城県,日立市,鹿島町,日立,15,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,未改装,,7.176091259055681
8068240,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,8,２ＤＫ,55,,,,昭和50年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第2四半期,未改装,,6.544068044350276
8038586,中古マンション等,,8220,茨城県,つくば市,研究学園,研究学園,1,３ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.568201724066995
8009342,中古マンション等,,8203,茨城県,土浦市,田中,土浦,25,,65,,,,平成2年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,,,6.690196080028514
8066924,中古マンション等,,8217,茨城県,取手市,西,取手,23,３ＬＤＫ,60,,,,昭和52年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第3四半期,改装済,,6.544068044350276
8072768,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,5,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,改装済,,7.146128035678238
8082810,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,1,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第1四半期,未改装,,7.361727836017593
8055710,中古マンション等,,8208,茨城県,龍ケ崎市,松ケ丘,佐貫,1H30?2H,１ＬＤＫ,50,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,未改装,,6.919078092376074
8082896,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,9,２ＬＤＫ,60,,,,平成27年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2020年第1四半期,,,7.491361693834273
8067926,中古マンション等,,8219,茨城県,牛久市,中根町,ひたち野うしく,0,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.3222192947339195
8031101,中古マンション等,,8217,茨城県,取手市,宮和田,藤代,6,３ＬＤＫ,55,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第3四半期,改装済,,6.633468455579586
8028204,中古マンション等,,8217,茨城県,取手市,井野台,取手,14,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2017年第4四半期,改装済,,6.886490725172482
8014195,中古マンション等,,8201,茨城県,水戸市,本町,水戸,21,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,未改装,調停・競売等,7.041392685158225
8017505,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,龍ケ崎市,9,２ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,6.623249290397901
8018152,中古マンション等,,8203,茨城県,土浦市,港町,土浦,13,４ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第2四半期,未改装,,7.301029995663981
8043492,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,3,２ＬＤＫ,55,,,,昭和50年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.176091259055681
8044074,中古マンション等,,8217,茨城県,取手市,白山,取手,15,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,6.903089986991944
8020482,中古マンション等,,8201,茨城県,水戸市,泉町,水戸,24,２ＬＤＫ,85,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.230448921378274
8000844,中古マンション等,,8201,茨城県,水戸市,河和田,赤塚,13,３ＬＤＫ,70,,,,平成19年,,,,,,,第１種中高層住居専用地域,60.0,200.0,2019年第3四半期,,,7.176091259055681
8026538,中古マンション等,,8201,茨城県,水戸市,大工町,水戸,25,３ＬＤＫ,65,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第2四半期,未改装,,7.301029995663981
8026526,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,7,３ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第2四半期,未改装,,6.785329835010767
8017815,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,8,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.146128035678238
8089781,中古マンション等,,8221,茨城県,ひたちなか市,勝田泉町,勝田,6,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,7.301029995663981
8044732,中古マンション等,,8220,茨城県,つくば市,みどりの,みどりの,5,２ＬＤＫ,55,,,,平成19年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第4四半期,未改装,,7.2552725051033065
8037470,中古マンション等,,8220,茨城県,つくば市,春日,つくば,21,,70,,,,平成15年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第3四半期,,,7.2552725051033065
8041194,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,5,,80,,,,平成17年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,改装済,,7.623249290397901
8034265,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,75,,,,,,,住宅,,,,商業地域,80.0,400.0,2022年第2四半期,未改装,,7.3222192947339195
8002465,中古マンション等,,8201,茨城県,水戸市,姫子,赤塚,3,１ＤＫ,40,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第1四半期,未改装,,7.041392685158225
8017570,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,龍ケ崎市,13,１ＬＤＫ,45,,,,昭和57年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第4四半期,未改装,,6.57978359661681
8082840,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,6,４ＬＤＫ,80,,,,平成26年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2020年第4四半期,未改装,,7.380211241711606
8043449,中古マンション等,,8220,茨城県,つくば市,東新井,つくば,10,３ＬＤＫ,85,,,,平成15年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第3四半期,未改装,,7.431363764158987
8041821,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,11,２ＬＤＫ,55,,,,昭和51年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第1四半期,未改装,,6.079181246047625
8062462,中古マンション等,,8217,茨城県,取手市,新町,取手,4,４ＬＤＫ,135,,,,平成17年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第2四半期,改装済,,7.505149978319906
8052577,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,４ＬＤＫ,115,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,改装済,,7.633468455579586
8028310,中古マンション等,,8201,茨城県,水戸市,見川,水戸,30分?60分,２ＤＫ,50,,,,平成18年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第3四半期,未改装,,7.146128035678238
8005854,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,6,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第4四半期,改装済,,7.113943352306837
8057759,中古マンション等,,8220,茨城県,つくば市,苅間,研究学園,4,４ＬＤＫ,100,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,未改装,,7.544068044350276
8008988,中古マンション等,,8203,茨城県,土浦市,桜町,土浦,8,１ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,6.924279286061882
8042799,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,30分?60分,３ＬＤＫ,85,,,,平成5年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第1四半期,未改装,,7.113943352306837
8008748,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,２ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2022年第1四半期,未改装,,6.857332496431268
8025324,中古マンション等,,8201,茨城県,水戸市,城南,水戸,14,１Ｋ,15,,,,平成3年,鉄骨造,住宅,,,,,商業地域,80.0,400.0,2013年第3四半期,改装済,,6.301029995663981
8006702,中古マンション等,,8201,茨城県,水戸市,城南,水戸,11,１Ｋ,15,,,,平成3年,鉄骨造,住宅,住宅,,,,商業地域,,,2016年第4四半期,改装済,,6.204119982655925
8009106,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,14,２ＤＫ,50,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,6.6020599913279625
8052344,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,6,４ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第2四半期,未改装,,6.7923916894982534
8005776,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,6,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2014年第1四半期,未改装,,7.342422680822207
8010415,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,8,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,7.176091259055681
8073884,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,8,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第1四半期,未改装,,7.431363764158987
8003230,中古マンション等,,8201,茨城県,水戸市,南町,水戸,8,２ＤＫ,55,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,7.0
8082928,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,9,２ＬＤＫ,70,,,,平成27年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2019年第2四半期,未改装,,7.531478917042255
8057669,中古マンション等,,8224,茨城県,守谷市,本町,守谷,19,４ＬＤＫ,80,,,,平成18年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第3四半期,未改装,,7.342422680822207
8000748,中古マンション等,,8201,茨城県,水戸市,上水戸,赤塚,30分?60分,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,,,7.204119982655925
8073868,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,11,３ＬＤＫ,90,,,,平成6年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第3四半期,未改装,,7.361727836017593
8008133,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.176091259055681
