ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
18021649,中古マンション等,,18201,福井県,福井市,中央,福井(福井),4,２ＬＤＫ,70,,,,平成22年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第4四半期,,,7.447158031342219
18004237,中古マンション等,,18201,福井県,福井市,四ツ井,福井口,9,３ＬＤＫ,80,,,,平成21年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2022年第1四半期,未改装,,7.176091259055681
18003663,中古マンション等,,18201,福井県,福井市,宝永,福井口,6,１ＤＫ,25,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,6.491361693834273
18004245,中古マンション等,,18201,福井県,福井市,米松,福井(福井),29,４ＬＤＫ,85,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第2四半期,未改装,,7.146128035678238
18025836,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),8,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.041392685158225
18017614,中古マンション等,,18201,福井県,福井市,米松,福井(福井),24,１Ｋ,25,,,,平成17年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第4四半期,未改装,,6.724275869600789
18023010,中古マンション等,,18201,福井県,福井市,開発,福井(福井),30分?60分,３ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第3四半期,未改装,,7.568201724066995
18016390,中古マンション等,,18201,福井県,福井市,文京,西別院,5,３ＬＤＫ,75,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第2四半期,改装済,,6.812913356642856
18004518,中古マンション等,,18201,福井県,福井市,西開発,越前開発,9,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,未改装,,6.204119982655925
18002468,中古マンション等,,18201,福井県,福井市,西開発,まつもと町屋,14,２ＬＤＫ,45,,,,昭和64年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第4四半期,未改装,,7.041392685158225
18017492,中古マンション等,,18201,福井県,福井市,町屋,まつもと町屋,5,２ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,未改装,,6.740362689494244
18017469,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),11,,80,,,,平成17年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2016年第2四半期,未改装,,7.4623979978989565
18021935,中古マンション等,,18201,福井県,福井市,文京,西別院,4,３ＬＤＫ,80,,,,昭和64年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第4四半期,未改装,,7.041392685158225
18017585,中古マンション等,,18201,福井県,福井市,八重巻町,森田,1,４ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2016年第1四半期,未改装,調停・競売等,6.9084850188786495
18021981,中古マンション等,,18201,福井県,福井市,松本,田原町(福井),2,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第1四半期,改装済,,7.113943352306837
18005754,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),16,３ＬＤＫ,55,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第4四半期,未改装,,6.431363764158987
18004195,中古マンション等,,18201,福井県,福井市,開発,福井(福井),30分?60分,２ＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第2四半期,未改装,,7.414973347970818
18000682,中古マンション等,,18201,福井県,福井市,開発,越前開発,12,４ＬＤＫ,120,,,,平成21年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第1四半期,未改装,,7.531478917042255
18013460,中古マンション等,,18201,福井県,福井市,和田東,福井(福井),30分?60分,２ＬＤＫ,60,,,,平成16年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第1四半期,未改装,,7.146128035678238
18026079,中古マンション等,,18201,福井県,福井市,四ツ井,福井(福井),20,１Ｋ,25,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,改装済,,6.653212513775344
18010628,中古マンション等,,18201,福井県,福井市,中央,福井(福井),4,１ＬＤＫ,65,,,,平成22年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第2四半期,改装済,,7.361727836017593
18025414,中古マンション等,,18201,福井県,福井市,城東,福井(福井),18,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第2四半期,改装済,,7.113943352306837
18008898,中古マンション等,,18201,福井県,福井市,木田町,福井(福井),18,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第4四半期,改装済,,7.146128035678238
18000404,中古マンション等,,18201,福井県,福井市,江端町,江端,6,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,,,,,,準工業地域,60.0,200.0,2021年第1四半期,未改装,,7.079181246047625
18018683,中古マンション等,,18201,福井県,福井市,大手,福井(福井),4,２ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,,,7.361727836017593
18012901,中古マンション等,,18201,福井県,福井市,南四ツ居,福井(福井),29,３ＬＤＫ,85,,,,平成23年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第3四半期,未改装,,7.4623979978989565
18016074,中古マンション等,,18201,福井県,福井市,江端町,江端,6,オープンフロア,50,,,,平成9年,ＳＲＣ,住宅,店舗,,,,準工業地域,60.0,200.0,2016年第2四半期,改装済,,6.6020599913279625
18019333,中古マンション等,,18201,福井県,福井市,成和,福井(福井),30分?60分,２ＬＤＫ,50,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第2四半期,未改装,,6.724275869600789
18002917,中古マンション等,,18201,福井県,福井市,下馬,福井(福井),30分?60分,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第4四半期,未改装,,6.812913356642856
18019513,中古マンション等,,18201,福井県,福井市,中央,福井(福井),5,,20,,,,平成22年,ＳＲＣ,その他,,,,,商業地域,80.0,600.0,2012年第4四半期,改装済,,6.623249290397901
18004162,中古マンション等,,18201,福井県,福井市,開発,越前開発,13,３ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,未改装,,7.505149978319906
18016071,中古マンション等,,18201,福井県,福井市,日光,福大前西福井,10,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,6.968482948553935
18025890,中古マンション等,,18201,福井県,福井市,文京,西別院,4,１Ｋ,25,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第1四半期,未改装,,6.544068044350276
18000513,中古マンション等,,18201,福井県,福井市,大手,福井(福井),8,,75,,,,平成23年,,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,7.431363764158987
18004170,中古マンション等,,18201,福井県,福井市,開発,越前開発,14,３ＬＤＫ,100,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第1四半期,未改装,,7.5910646070264995
18010586,中古マンション等,,18201,福井県,福井市,中央,福井(福井),9,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第4四半期,未改装,,7.556302500767287
18016699,中古マンション等,,18201,福井県,福井市,四ツ井,福井口,8,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,6.518513939877887
18000711,中古マンション等,,18201,福井県,福井市,花月,福井(福井),24,１ＬＤＫ,30,,,,平成2年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2021年第3四半期,,,6.57978359661681
18017382,中古マンション等,,18201,福井県,福井市,渕,福井(福井),1H?1H30,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,改装済,,7.176091259055681
18000724,中古マンション等,,18201,福井県,福井市,花月,福大前西福井,7,１Ｋ,20,,,,,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第2四半期,未改装,,6.505149978319906
18006149,中古マンション等,,18201,福井県,福井市,中央,福井(福井),9,２ＬＤＫ,65,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第3四半期,未改装,,7.414973347970818
18002173,中古マンション等,,18201,福井県,福井市,問屋町,福井(福井),30分?60分,４ＬＤＫ,80,,,,昭和50年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2018年第2四半期,未改装,,6.544068044350276
18025228,中古マンション等,,18201,福井県,福井市,木田町,越前花堂,24,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,未改装,,7.176091259055681
18003820,中古マンション等,,18201,福井県,福井市,松本,田原町(福井),2,３ＬＤＫ,70,,,,平成11年,,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第3四半期,未改装,,7.204119982655925
18007794,中古マンション等,,18201,福井県,福井市,文京,西別院,4,２ＬＤＫ,80,,,,昭和64年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第2四半期,改装済,,7.146128035678238
18010590,中古マンション等,,18201,福井県,福井市,中央,福井(福井),5,１ＬＤＫ,60,,,,平成22年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第4四半期,未改装,,7.2552725051033065
18025910,中古マンション等,,18201,福井県,福井市,文京,福井(福井),30分?60分,１ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第3四半期,未改装,,7.079181246047625
18005769,中古マンション等,,18201,福井県,福井市,宝永,福井口,6,１ＤＫ,25,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,未改装,,6.3979400086720375
18001021,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),28,２ＤＫ,75,,,,平成19年,,,住宅,,,,準工業地域,60.0,200.0,2018年第4四半期,未改装,,7.2552725051033065
18004661,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),30分?60分,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第4四半期,未改装,,7.361727836017593
18016290,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),8,２ＬＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第1四半期,改装済,,6.886490725172482
18000994,中古マンション等,,18201,福井県,福井市,木田町,赤十字前,11,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第4四半期,改装済,,7.041392685158225
18019331,中古マンション等,,18201,福井県,福井市,成和,福井(福井),30分?60分,１Ｋ,20,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第3四半期,,,6.176091259055681
18001834,中古マンション等,,18201,福井県,福井市,高木町,福井(福井),30分?60分,３ＬＤＫ,60,,,,平成12年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2018年第1四半期,未改装,,7.0
18016696,中古マンション等,,18201,福井県,福井市,四ツ井,福井口,9,２ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,150.0,2015年第4四半期,未改装,,7.146128035678238
18016453,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),11,３ＬＤＫ,80,,,,平成17年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第3四半期,未改装,,7.477121254719663
18016432,中古マンション等,,18201,福井県,福井市,下馬,福井(福井),30分?60分,３ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,未改装,,6.845098040014257
18023683,中古マンション等,,18201,福井県,福井市,渕,福井(福井),1H?1H30,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第1四半期,改装済,,7.041392685158225
18003637,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),16,２ＬＤＫ,45,,,,昭和64年,ＳＲＣ,,その他,,,,第１種住居地域,60.0,200.0,2020年第1四半期,未改装,,6.3979400086720375
18021257,中古マンション等,,18201,福井県,福井市,木田町,福井(福井),18,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第2四半期,改装済,,7.113943352306837
18021096,中古マンション等,,18201,福井県,福井市,大宮,田原町(福井),13,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第1四半期,改装済,,7.204119982655925
18000643,中古マンション等,,18201,福井県,福井市,大和田,福井(福井),1H?1H30,２ＬＤＫ,55,,,,平成14年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第4四半期,改装済,,7.113943352306837
18016372,中古マンション等,,18201,福井県,福井市,木田町,赤十字前,6,２ＬＤＫ,55,,,,平成10年,ＲＣ,住宅,その他,,,,準工業地域,60.0,200.0,2016年第4四半期,未改装,,6.903089986991944
18004671,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),25,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,未改装,,7.3979400086720375
18001554,中古マンション等,,18201,福井県,福井市,城東,福井(福井),19,２ＬＤＫ,60,,,,平成15年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2022年第2四半期,未改装,,7.204119982655925
18000893,中古マンション等,,18201,福井県,福井市,加茂河原,福井(福井),30分?60分,１Ｋ,15,,,,,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第1四半期,未改装,,6.146128035678238
18005628,中古マンション等,,18201,福井県,福井市,成和,福井(福井),24,２ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第2四半期,未改装,,6.079181246047625
18002001,中古マンション等,,18201,福井県,福井市,中央,福井(福井),11,３ＬＤＫ,130,,,,平成27年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,7.799340549453582
18010025,中古マンション等,,18201,福井県,福井市,大願寺,福井(福井),30分?60分,２ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第4四半期,改装済,,7.079181246047625
18001843,中古マンション等,,18201,福井県,福井市,高木町,森田,26,３ＬＤＫ,770,,,,平成12年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第3四半期,未改装,,7.041392685158225
18023730,中古マンション等,,18201,福井県,福井市,町屋,福井(福井),30分?60分,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第1四半期,改装済,,6.6127838567197355
18002398,中古マンション等,,18201,福井県,福井市,長本町,越前開発,3,３ＬＤＫ,60,,,,平成10年,,,住宅,,,,準工業地域,60.0,200.0,2017年第4四半期,,調停・競売等,6.8750612633917
18003500,中古マンション等,,18201,福井県,福井市,文京,西別院,4,１Ｋ,25,,,,平成2年,ＲＣ,住宅,その他,,,,準工業地域,60.0,200.0,2017年第2四半期,未改装,調停・競売等,6.301029995663981
18023572,中古マンション等,,18201,福井県,福井市,西方,,,,20,,,,平成20年,ＲＣ,その他,,,,,第１種住居地域,60.0,200.0,2009年第4四半期,未改装,,6.342422680822207
18004250,中古マンション等,,18201,福井県,福井市,米松,福井口,14,１Ｋ,25,,,,平成17年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2022年第1四半期,未改装,,6.778151250383644
18005324,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),9,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第1四半期,未改装,,7.204119982655925
18025233,中古マンション等,,18201,福井県,福井市,木田町,赤十字前,5,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,改装済,,7.176091259055681
18018936,中古マンション等,,18201,福井県,福井市,木田町,赤十字前,4,３ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,,,,,準工業地域,60.0,150.0,2012年第2四半期,未改装,,7.113943352306837
18000683,中古マンション等,,18201,福井県,福井市,開発,越前開発,13,２ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第1四半期,未改装,調停・競売等,7.2552725051033065
18019510,中古マンション等,,18201,福井県,福井市,中央,福井(福井),5,１ＬＤＫ,60,,,,平成22年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,未改装,,7.301029995663981
18001312,中古マンション等,,18201,福井県,福井市,志比口,福井(福井),21,１Ｋ,30,,,,平成20年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2022年第1四半期,未改装,,6.903089986991944
18000505,中古マンション等,,18201,福井県,福井市,大手,福井(福井),8,,155,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,改装済,,7.740362689494244
18004209,中古マンション等,,18201,福井県,福井市,問屋町,福井(福井),30分?60分,３ＬＤＫ,70,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第4四半期,未改装,,6.301029995663981
18004234,中古マンション等,,18201,福井県,福井市,四ツ井,福井(福井),21,１ＤＫ,20,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第1四半期,未改装,,6.380211241711606
18019522,中古マンション等,,18201,福井県,福井市,中央,福井(福井),9,２ＬＤＫ,65,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第2四半期,未改装,,7.447158031342219
18001998,中古マンション等,,18201,福井県,福井市,中央,福井(福井),4,１ＬＤＫ,55,,,,平成22年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第3四半期,未改装,,7.2552725051033065
18000547,中古マンション等,,18201,福井県,福井市,大宮,田原町(福井),14,４ＬＤＫ,85,,,,,,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第2四半期,未改装,,7.204119982655925
18006145,中古マンション等,,18201,福井県,福井市,中央,福井(福井),9,３ＬＤＫ,95,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第4四半期,未改装,,7.623249290397901
18019954,中古マンション等,,18201,福井県,福井市,文京,西別院,6,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,改装済,,6.8750612633917
18023105,中古マンション等,,18201,福井県,福井市,木田町,福井(福井),21,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第1四半期,改装済,,7.146128035678238
18019974,中古マンション等,,18201,福井県,福井市,文京,福井(福井),30分?60分,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.176091259055681
18021403,中古マンション等,,18201,福井県,福井市,志比口,福井口,6,１Ｋ,25,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第1四半期,未改装,,6.740362689494244
18016015,中古マンション等,,18201,福井県,福井市,西谷,越前花堂,12,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第1四半期,未改装,,6.812913356642856
18025940,中古マンション等,,18201,福井県,福井市,宝永,福井口,4,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,,7.301029995663981
18003580,中古マンション等,,18201,福井県,福井市,成和,福井(福井),30分?60分,,50,,,,平成5年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第2四半期,改装済,,6.8512583487190755
18008365,中古マンション等,,18201,福井県,福井市,開発,越前開発,13,３ＬＤＫ,95,,,,,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第4四半期,未改装,,7.505149978319906
18002395,中古マンション等,,18201,福井県,福井市,長本町,越前開発,3,３ＬＤＫ,75,,,,平成10年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第1四半期,未改装,,7.113943352306837
18021897,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),9,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第1四半期,未改装,,7.301029995663981
18021152,中古マンション等,,18201,福井県,福井市,開発,福井(福井),30分?60分,４ＬＤＫ,110,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第3四半期,未改装,,7.568201724066995
18004231,中古マンション等,,18201,福井県,福井市,四ツ井,福井(福井),21,１Ｋ,20,,,,昭和63年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,6.6127838567197355
18016677,中古マンション等,,18201,福井県,福井市,城東,福井(福井),17,４ＬＤＫ,75,,,,平成11年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第4四半期,未改装,,7.230448921378274
