ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
25000674,中古マンション等,,25201,滋賀県,大津市,逢坂,大津,3,２ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第1四半期,未改装,,7.176091259055681
25050521,中古マンション等,,25206,滋賀県,草津市,平井,草津(滋賀),24,４ＬＤＫ,105,,,,平成2年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第2四半期,改装済,,7.176091259055681
25016909,中古マンション等,,25201,滋賀県,大津市,中庄,膳所,23,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,,,,2011年第2四半期,未改装,,7.3979400086720375
25000746,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,5,４ＬＤＫ,85,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,改装済,,7.230448921378274
25009269,中古マンション等,,25201,滋賀県,大津市,中庄,石山,19,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,,7.447158031342219
25053029,中古マンション等,,25201,滋賀県,大津市,大萱,,,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,,,,2008年第3四半期,未改装,,7.079181246047625
25001783,中古マンション等,,25201,滋賀県,大津市,唐橋町,石山,8,３ＬＤＫ,80,,,,平成21年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,7.544068044350276
25033391,中古マンション等,,25201,滋賀県,大津市,浜大津,大津,18,４ＬＤＫ,85,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,改装済,,7.431363764158987
25003805,中古マンション等,,25201,滋賀県,大津市,鳥居川町,石山,9,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2019年第1四半期,未改装,,7.278753600952829
25044962,中古マンション等,,25201,滋賀県,大津市,柳が崎,大津京,15,,65,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.176091259055681
25037114,中古マンション等,,25206,滋賀県,草津市,西渋川,草津(滋賀),10,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.342422680822207
25008980,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,9,４ＬＤＫ,75,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.342422680822207
25003689,中古マンション等,,25201,滋賀県,大津市,中央,大津,10,２ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2021年第2四半期,未改装,,7.342422680822207
25003644,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,9,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.342422680822207
25009642,中古マンション等,,25203,滋賀県,長浜市,公園町,長浜,3,２ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第2四半期,未改装,,7.301029995663981
25005138,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,5,４ＬＤＫ,80,,,,,ＲＣ,住宅,住宅,,,,,,,2017年第4四半期,改装済,,7.176091259055681
25034395,中古マンション等,,25201,滋賀県,大津市,柳川,大津京,15,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第2四半期,未改装,,7.146128035678238
25054054,中古マンション等,,25201,滋賀県,大津市,見世,唐崎,13,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第4四半期,未改装,,7.146128035678238
25022775,中古マンション等,,25201,滋賀県,大津市,石山寺,石山,30分?60分,３ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,6.919078092376074
25000231,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,13,１Ｋ,20,,,,平成6年,ＳＲＣ,,事務所,,,,市街化調整区域,60.0,200.0,2018年第2四半期,未改装,,6.342422680822207
25003569,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,9,３ＬＤＫ,65,,,,昭和64年,ＲＣ,,,,,,第１種中高層住居専用地域,60.0,200.0,2019年第4四半期,未改装,,6.924279286061882
25039185,中古マンション等,,25206,滋賀県,草津市,南笠東,南草津,19,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第1四半期,未改装,,7.176091259055681
25019627,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),5,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第2四半期,未改装,,7.230448921378274
25003563,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,9,３ＬＤＫ,65,,,,,,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第4四半期,未改装,,7.113943352306837
25041780,中古マンション等,,25206,滋賀県,草津市,笠山,瀬田(滋賀),13,４ＬＤＫ,90,,,,平成7年,ＳＲＣ,住宅,,,,,,,,2012年第1四半期,改装済,,7.146128035678238
25013210,中古マンション等,,25206,滋賀県,草津市,追分,草津(滋賀),30分?60分,３ＬＤＫ,65,,,,,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第3四半期,改装済,,7.079181246047625
25019919,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),2,４ＬＤＫ,90,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,,7.447158031342219
25038329,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),5,２ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,7.3222192947339195
25033833,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,8,３ＬＤＫ,85,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.0
25014751,中古マンション等,,25206,滋賀県,草津市,野路,南草津,4,２ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第1四半期,未改装,,7.3222192947339195
25009641,中古マンション等,,25203,滋賀県,長浜市,公園町,長浜,3,３ＬＤＫ,95,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,7.431363764158987
25037098,中古マンション等,,25206,滋賀県,草津市,西渋川,草津(滋賀),1,２ＬＤＫ,55,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第3四半期,未改装,,7.4623979978989565
25048879,中古マンション等,,25202,滋賀県,彦根市,古沢町,彦根,5,３ＬＤＫ,90,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,改装済,,7.204119982655925
25014339,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),4,４ＬＤＫ,75,,,,平成9年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,,,7.342422680822207
25053755,中古マンション等,,25201,滋賀県,大津市,西の庄,膳所,15,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,,,7.342422680822207
25012556,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,4,３ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第2四半期,未改装,,7.2552725051033065
25008578,中古マンション等,,25201,滋賀県,大津市,中庄,石山,21,,70,,,,昭和63年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,6.897627091290442
25055638,中古マンション等,,25206,滋賀県,草津市,草津町,草津(滋賀),20,４ＬＤＫ,90,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第1四半期,改装済,,7.2552725051033065
25052944,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,1,２ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第4四半期,未改装,,7.342422680822207
25000215,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,13,１ＬＤＫ,50,,,,平成6年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2021年第1四半期,未改装,,6.929418925714293
25003877,中古マンション等,,25201,滋賀県,大津市,中庄,中ノ庄,5,４ＬＤＫ,90,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,改装済,,7.278753600952829
25022297,中古マンション等,,25201,滋賀県,大津市,秋葉台,膳所,19,４ＬＤＫ,85,,,,平成5年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第1四半期,未改装,,7.204119982655925
25047496,中古マンション等,,25201,滋賀県,大津市,におの浜,,,３ＬＤＫ,60,,,,昭和51年,ＳＲＣ,住宅,,,,,,,,2009年第4四半期,改装済,,7.113943352306837
25046772,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,13,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第1四半期,改装済,,7.079181246047625
25050404,中古マンション等,,25206,滋賀県,草津市,野路,南草津,4,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第4四半期,未改装,,7.3222192947339195
25012342,中古マンション等,,25201,滋賀県,大津市,打出浜,膳所,6,２ＬＤＫ,70,,,,昭和54年,ＲＣ,住宅,,,,,,,,2011年第4四半期,改装済,,6.977723605288848
25052953,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,6,３ＬＤＫ,85,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,,,7.230448921378274
25022761,中古マンション等,,25201,滋賀県,大津市,石山寺,石山,30分?60分,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,改装済,,7.0
25047729,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),5,４ＬＤＫ,85,,,,,ＲＣ,住宅,,,,,,,,2013年第2四半期,未改装,,7.505149978319906
25005339,中古マンション等,,25201,滋賀県,大津市,大萱,瀬田(滋賀),11,４ＬＤＫ,70,,,,昭和60年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第4四半期,改装済,,6.897627091290442
25004755,中古マンション等,,25201,滋賀県,大津市,平津,石山,30分?60分,３ＬＤＫ,70,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第2四半期,未改装,,6.778151250383644
25035218,中古マンション等,,25201,滋賀県,大津市,朝日が丘,大津,10,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,改装済,,7.041392685158225
25042581,中古マンション等,,25201,滋賀県,大津市,春日町,大津,1,３ＬＤＫ,75,,,,平成25年,ＲＣ,住宅,,,,,,,,2013年第4四半期,,,7.531478917042255
25004490,中古マンション等,,25201,滋賀県,大津市,浜大津,大津,19,１ＤＫ,40,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.301029995663981
25044609,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,3,,65,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第2四半期,,,6.845098040014257
25042120,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),6,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,,,,2012年第3四半期,未改装,,7.361727836017593
25038716,中古マンション等,,25201,滋賀県,大津市,本宮,大津,11,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第2四半期,改装済,,7.361727836017593
25050251,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,,,7.672097857935717
25022505,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,13,１ＬＤＫ,45,,,,平成6年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2015年第3四半期,未改装,,6.643452676486188
25033034,中古マンション等,,25201,滋賀県,大津市,長等,大津,16,４ＬＤＫ,55,,,,平成9年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第3四半期,,,7.079181246047625
25003691,中古マンション等,,25201,滋賀県,大津市,中央,大津,13,３ＬＤＫ,60,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.301029995663981
25050034,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),,４ＬＤＫ,85,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第4四半期,未改装,,7.361727836017593
25041641,中古マンション等,,25201,滋賀県,大津市,朝日が丘,大津,9,３ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,7.176091259055681
25023150,中古マンション等,,25201,滋賀県,大津市,今堅田,堅田,6,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,,,7.079181246047625
25009258,中古マンション等,,25201,滋賀県,大津市,中庄,石山,19,３ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.342422680822207
25008428,中古マンション等,,25201,滋賀県,大津市,中央,島ノ関,4,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,7.361727836017593
25013649,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),5,３ＬＤＫ,65,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.505149978319906
25006648,中古マンション等,,25201,滋賀県,大津市,国分,石山,13,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第4四半期,改装済,,6.99563519459755
25017003,中古マンション等,,25201,滋賀県,大津市,長等,大津,15,３ＬＤＫ,65,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第3四半期,未改装,,7.204119982655925
25010469,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,13,２ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第2四半期,未改装,,6.949390006644912
25007337,中古マンション等,,25202,滋賀県,彦根市,大東町,彦根,4,３ＬＤＫ,75,,,,平成19年,ＲＣ,,住宅,,,,,,,2021年第2四半期,未改装,,7.204119982655925
25001568,中古マンション等,,25201,滋賀県,大津市,春日町,大津,0,３ＬＤＫ,85,,,,平成31年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2020年第4四半期,未改装,,7.886490725172482
25044157,中古マンション等,,25201,滋賀県,大津市,南郷,石山,1H?1H30,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,6.778151250383644
25008433,中古マンション等,,25201,滋賀県,大津市,中央,びわ湖浜大津,3,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第3四半期,未改装,,7.278753600952829
25055783,中古マンション等,,25206,滋賀県,草津市,野路,南草津,1,３ＬＤＫ,75,,,,平成18年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第3四半期,未改装,,7.4623979978989565
25005413,中古マンション等,,25201,滋賀県,大津市,真野,堅田,14,２ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,改装済,,7.146128035678238
25029830,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),6,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,未改装,,7.2552725051033065
25018661,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),4,３ＬＤＫ,65,,,,平成24年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,7.414973347970818
25000239,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,13,１ＤＫ,40,,,,平成6年,ＳＲＣ,,住宅,,,,市街化調整区域,60.0,200.0,2017年第1四半期,未改装,,6.681241237375588
25013596,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,２ＬＤＫ,60,,,,令和2年,ＲＣ、鉄骨造,,住宅,,,,商業地域,80.0,600.0,2019年第2四半期,,,7.6020599913279625
25050214,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),,２ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,7.447158031342219
25001008,中古マンション等,,25201,滋賀県,大津市,大江,瀬田(滋賀),7,３ＬＤＫ,60,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,改装済,,7.278753600952829
25005241,中古マンション等,,25201,滋賀県,大津市,逢坂,,,３ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,,,,2010年第2四半期,,,7.230448921378274
25055778,中古マンション等,,25206,滋賀県,草津市,野路,南草津,3,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第4四半期,未改装,,7.2552725051033065
25000218,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,12,１ＬＤＫ,50,,,,,,住宅,その他,,,,市街化調整区域,,,2020年第3四半期,未改装,,6.778151250383644
25050058,中古マンション等,,25206,滋賀県,草津市,笠山,南草津,30分?60分,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第3四半期,未改装,,7.0
25050030,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),,３ＬＤＫ,75,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,7.380211241711606
25029111,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,12,３ＬＤＫ,65,,,,昭和51年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,未改装,,7.230448921378274
25001060,中古マンション等,,25201,滋賀県,大津市,大江,瀬田(滋賀),10,,75,,,,昭和61年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,6.919078092376074
25003556,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,5,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第3四半期,,,7.230448921378274
25010425,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,13,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,150.0,2021年第1四半期,未改装,,7.041392685158225
25053614,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,5,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,,,,,,,,2008年第1四半期,未改装,,7.278753600952829
25038830,中古マンション等,,25206,滋賀県,草津市,野路,南草津,6,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第3四半期,未改装,,7.380211241711606
25005124,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,7,,75,,,,平成2年,ＲＣ,,住宅,,,,,,,2018年第1四半期,,,6.954242509439325
25044047,中古マンション等,,25201,滋賀県,大津市,鳥居川町,石山,9,３ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第1四半期,未改装,,7.204119982655925
25033415,中古マンション等,,25213,滋賀県,東近江市,佐野町,能登川,8,２ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第4四半期,未改装,,6.977723605288848
25013601,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),5,３ＬＤＫ,80,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,7.4623979978989565
