ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
44030251,中古マンション等,,44201,大分県,大分市,大字横尾,高城,30分?60分,４ＬＤＫ,80,,,,平成4年,ＲＣ,住宅,住宅,,,,,,,2015年第3四半期,改装済,,6.944482672150168
44007378,中古マンション等,,44201,大分県,大分市,豊饒,南大分,16,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,,,,2020年第2四半期,,,7.176091259055681
44028970,中古マンション等,,44201,大分県,大分市,王子西町,西大分,14,３ＬＤＫ,75,,,,平成5年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第3四半期,未改装,調停・競売等,6.929418925714293
44000550,中古マンション等,,44201,大分県,大分市,大字下郡,牧(大分),10,４ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,500.0,2014年第2四半期,未改装,,7.278753600952829
44016263,中古マンション等,,44202,大分県,別府市,秋葉町,別府(大分),8,３ＬＤＫ,75,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,,,7.041392685158225
44003772,中古マンション等,,44201,大分県,大分市,大字佐野,坂ノ市,30分?60分,１Ｋ,20,,,,,,,住宅,,,,工業地域,60.0,200.0,2017年第4四半期,未改装,,6.113943352306837
44003752,中古マンション等,,44201,大分県,大分市,大字佐野,大在,30分?60分,１Ｋ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第1四半期,,,6.113943352306837
44045775,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,１Ｋ,35,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.0
44006726,中古マンション等,,44201,大分県,大分市,大字畑中,南大分,24,３ＬＤＫ,45,,,,昭和54年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第4四半期,未改装,,6.6020599913279625
44029291,中古マンション等,,44201,大分県,大分市,東春日町,大分,16,３ＬＤＫ,55,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,改装済,,6.8750612633917
44003457,中古マンション等,,44201,大分県,大分市,日吉町,高城,8,２ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,第２種低層住居専用地域,60.0,200.0,2010年第1四半期,改装済,,6.778151250383644
44000143,中古マンション等,,44201,大分県,大分市,大道町,大分,7,３ＬＤＫ,85,,,,平成16年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第2四半期,未改装,,7.342422680822207
44002067,中古マンション等,,44201,大分県,大分市,王子西町,西大分,14,３ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第2四半期,改装済,,7.113943352306837
44001969,中古マンション等,,44201,大分県,大分市,大字古国府,古国府,30分?60分,４ＬＤＫ,85,,,,平成6年,ＳＲＣ,住宅,住宅,,,,,,,2014年第4四半期,改装済,,7.146128035678238
44045051,中古マンション等,,44201,大分県,大分市,錦町,大分,18,４ＬＤＫ,95,,,,平成12年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,未改装,,7.230448921378274
44045764,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,１Ｋ,35,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.079181246047625
44005809,中古マンション等,,44201,大分県,大分市,大字津留,牧(大分),14,２ＬＤＫ,50,,,,昭和61年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第1四半期,未改装,,6.5910646070264995
44003451,中古マンション等,,44201,大分県,大分市,古ケ鶴,牧(大分),15,オープンフロア,35,,,,昭和60年,,,事務所,,,,第２種中高層住居専用地域,60.0,200.0,2018年第1四半期,未改装,,6.176091259055681
44004405,中古マンション等,,44201,大分県,大分市,城崎町,大分,19,４ＬＤＫ,90,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2022年第2四半期,未改装,,7.361727836017593
44025502,中古マンション等,,44201,大分県,大分市,泉町,大分,29,１ＤＫ,25,,,,昭和59年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,未改装,,6.301029995663981
44007499,中古マンション等,,44201,大分県,大分市,明野北,高城,30分?60分,４ＬＤＫ,90,,,,平成12年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第2四半期,改装済,,7.204119982655925
44001287,中古マンション等,,44201,大分県,大分市,明野東,高城,30分?60分,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第4四半期,未改装,,7.414973347970818
44006111,中古マンション等,,44201,大分県,大分市,長浜町,大分,16,１ＤＫ,35,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,6.301029995663981
44005334,中古マンション等,,44202,大分県,別府市,野口元町,別府(大分),4,２ＤＫ,35,,,,平成3年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2014年第2四半期,未改装,,6.643452676486188
44038585,中古マンション等,,44201,大分県,大分市,日吉町,高城,10,４ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,,,,2013年第4四半期,未改装,,6.8750612633917
44007021,中古マンション等,,44201,大分県,大分市,原新町,高城,8,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,6.176091259055681
44001184,中古マンション等,,44201,大分県,大分市,明野北,高城,30分?60分,４ＬＤＫ,90,,,,平成12年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第2四半期,未改装,,7.2552725051033065
44005109,中古マンション等,,44201,大分県,大分市,高松東,高城,13,４ＬＤＫ,75,,,,,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第1四半期,未改装,,6.8750612633917
44002867,中古マンション等,,44201,大分県,大分市,金池南,大分,7,３ＬＤＫ,60,,,,昭和48年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,未改装,,6.732393759822968
44044697,中古マンション等,,44201,大分県,大分市,城崎町,大分,18,３ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.176091259055681
44037544,中古マンション等,,44201,大分県,大分市,城崎町,大分,20,２ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,7.278753600952829
44038212,中古マンション等,,44201,大分県,大分市,長浜町,大分,16,１Ｋ,20,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,5.903089986991944
44004187,中古マンション等,,44201,大分県,大分市,三佐,鶴崎,25,オープンフロア,45,,,,平成7年,ＲＣ,事務所,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,調停・競売等,6.2552725051033065
44045743,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,１Ｒ,60,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.176091259055681
44011812,中古マンション等,,44202,大分県,別府市,大字南立石,別府(大分),29,３ＤＫ,55,,,,昭和58年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,改装済,,6.8750612633917
44011376,中古マンション等,,44202,大分県,別府市,鶴見,,,２ＬＤＫ,50,,,,昭和59年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2021年第4四半期,未改装,,6.0
44041578,中古マンション等,,44201,大分県,大分市,角子南,大在,10,１Ｋ,30,,,,平成4年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2009年第1四半期,,,6.544068044350276
44038083,中古マンション等,,44201,大分県,大分市,角子南,大在,9,１Ｋ,30,,,,平成4年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2013年第2四半期,改装済,,6.230448921378274
44001829,中古マンション等,,44201,大分県,大分市,上野丘,大分,16,３ＬＤＫ,65,,,,昭和61年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,改装済,,7.041392685158225
44009985,中古マンション等,,44202,大分県,別府市,石垣東,別府(大分),28,４ＬＤＫ,80,,,,平成28年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.3979400086720375
44041186,中古マンション等,,44201,大分県,大分市,下郡南,牧(大分),29,４ＬＤＫ＋Ｓ,95,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第3四半期,未改装,,6.897627091290442
44038381,中古マンション等,,44201,大分県,大分市,萩原,牧(大分),11,,30,,,,平成5年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第4四半期,,,6.568201724066995
44042249,中古マンション等,,44201,大分県,大分市,大字森町,鶴崎,26,５ＬＤＫ,95,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第2四半期,未改装,,7.079181246047625
44010006,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,20,１ＤＫ,30,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,,,2021年第3四半期,未改装,,6.5910646070264995
44007530,中古マンション等,,44201,大分県,大分市,明野西,高城,30分?60分,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第2四半期,未改装,,7.176091259055681
44045256,中古マンション等,,44201,大分県,大分市,牧,牧(大分),4,４ＬＤＫ,80,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,6.954242509439325
44003842,中古マンション等,,44202,大分県,別府市,秋葉町,別府(大分),3,２ＬＤＫ,75,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第1四半期,未改装,,7.0
44031135,中古マンション等,,44201,大分県,大分市,大字畑中,南大分,24,５ＬＤＫ,95,,,,平成14年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第1四半期,未改装,調停・競売等,7.278753600952829
44045337,中古マンション等,,44201,大分県,大分市,大字皆春,鶴崎,18,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第2四半期,未改装,調停・競売等,6.7558748556724915
44045579,中古マンション等,,44202,大分県,別府市,石垣東,別府(大分),30分?60分,４ＬＤＫ,75,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.041392685158225
44037540,中古マンション等,,44201,大分県,大分市,城崎町,大分,18,１ＤＫ,40,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第3四半期,未改装,,6.662757831681574
44029073,中古マンション等,,44201,大分県,大分市,大道町,大分,14,５ＬＤＫ,85,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,未改装,,7.176091259055681
44004463,中古マンション等,,44201,大分県,大分市,城崎町,大分,20,３ＬＤＫ,70,,,,,,住宅,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.3979400086720375
44004772,中古マンション等,,44201,大分県,大分市,碩田町,大分,29,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2022年第2四半期,未改装,,7.361727836017593
44036673,中古マンション等,,44201,大分県,大分市,金池町,大分,6,３ＬＤＫ,70,,,,平成18年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,7.278753600952829
44046058,中古マンション等,,44202,大分県,別府市,,別府大学,1,４ＬＤＫ,85,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,,6.929418925714293
44039277,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,19,,35,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,未改装,,6.857332496431268
44004641,中古マンション等,,44201,大分県,大分市,大字勢家,大分,24,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2022年第2四半期,未改装,,7.2552725051033065
44007397,中古マンション等,,44201,大分県,大分市,大字古国府,古国府,9,,80,,,,昭和57年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第4四半期,改装済,,7.113943352306837
44008624,中古マンション等,,44201,大分県,大分市,南太平寺,古国府,8,３ＬＤＫ,80,,,,平成9年,ＲＣ,,その他,,,,第１種中高層住居専用地域,60.0,200.0,2020年第4四半期,,,7.041392685158225
44039477,中古マンション等,,44202,大分県,別府市,鶴見,別府(大分),28,３ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,7.301029995663981
44030463,中古マンション等,,44202,大分県,別府市,石垣東,別府(大分),30分?60分,１Ｋ,15,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,6.6020599913279625
44009488,中古マンション等,,44201,大分県,大分市,大字横尾,鶴崎,1H?1H30,４ＬＤＫ,70,,,,,ＲＣ,,住宅,,,,,,,2019年第4四半期,未改装,,6.924279286061882
44029433,中古マンション等,,44201,大分県,大分市,大字古国府,古国府,30分?60分,４ＬＤＫ,95,,,,,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第3四半期,未改装,,7.278753600952829
44029497,中古マンション等,,44201,大分県,大分市,舞鶴町,大分,25,,55,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,改装済,,7.3222192947339195
44001177,中古マンション等,,44201,大分県,大分市,明野北,高城,30分?60分,４ＬＤＫ,80,,,,平成29年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第3四半期,未改装,,7.477121254719663
44004540,中古マンション等,,44201,大分県,大分市,新栄町,高城,11,４ＬＤＫ,85,,,,平成28年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第1四半期,未改装,,7.414973347970818
44008889,中古マンション等,,44201,大分県,大分市,大字三芳,大分,20,３ＬＤＫ,75,,,,平成25年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第3四半期,未改装,,7.2552725051033065
44005717,中古マンション等,,44202,大分県,別府市,大字南立石,別府(大分),30分?60分,３ＬＤＫ,110,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第2四半期,未改装,,7.380211241711606
44032462,中古マンション等,,44202,大分県,別府市,上人ケ浜町,別府大学,3,２ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,,,,2012年第4四半期,改装済,,6.778151250383644
44007621,中古マンション等,,44201,大分県,大分市,舞鶴町,大分,21,３ＬＤＫ,70,,,,平成23年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,7.380211241711606
44007383,中古マンション等,,44202,大分県,別府市,大字南立石,別府(大分),30分?60分,２ＬＤＫ,80,,,,昭和50年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第4四半期,未改装,,6.623249290397901
44000046,中古マンション等,,44201,大分県,大分市,大字猪野,高城,30分?60分,２ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第3四半期,改装済,調停・競売等,7.113943352306837
44009802,中古マンション等,,44202,大分県,別府市,秋葉町,別府(大分),9,２ＬＤＫ,55,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第4四半期,未改装,,6.991226075692495
44038924,中古マンション等,,44201,大分県,大分市,大字皆春,鶴崎,19,４ＬＤＫ,90,,,,平成9年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第4四半期,,,7.146128035678238
44004436,中古マンション等,,44201,大分県,大分市,城崎町,大分,23,３ＬＤＫ,105,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,7.301029995663981
44000977,中古マンション等,,44201,大分県,大分市,長浜町,大分,18,２ＤＫ,40,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,6.886490725172482
44031371,中古マンション等,,44201,大分県,大分市,仲西町,高城,13,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第2四半期,未改装,,6.342422680822207
44010407,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,１ＬＤＫ,40,,,,平成18年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,6.6020599913279625
44009971,中古マンション等,,44202,大分県,別府市,石垣東,別府(大分),20,２ＬＤＫ,60,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,,,2018年第1四半期,改装済,,7.113943352306837
44045257,中古マンション等,,44201,大分県,大分市,牧,牧(大分),4,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第3四半期,未改装,,6.944482672150168
44007394,中古マンション等,,44201,大分県,大分市,大字古国府,古国府,1,３ＬＤＫ,75,,,,令和2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.491361693834273
44039446,中古マンション等,,44202,大分県,別府市,鶴見,別府(大分),30分?60分,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第4四半期,未改装,,6.845098040014257
44038262,中古マンション等,,44201,大分県,大分市,荷揚町,大分,16,３ＬＤＫ,65,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.079181246047625
44003827,中古マンション等,,44202,大分県,別府市,青山町,別府(大分),20,３ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第2四半期,改装済,,7.361727836017593
44040587,中古マンション等,,44201,大分県,大分市,明野北,高城,30分?60分,４ＬＤＫ,90,,,,平成10年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第2四半期,改装済,,7.113943352306837
44011441,中古マンション等,,44202,大分県,別府市,野口中町,別府(大分),5,４ＬＤＫ,85,,,,平成11年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2021年第2四半期,,,7.431363764158987
44006042,中古マンション等,,44201,大分県,大分市,中鶴崎,鶴崎,5,４ＬＤＫ,105,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.278753600952829
44039487,中古マンション等,,44202,大分県,別府市,鶴見,別府大学,1H?1H30,３Ｋ,45,,,,昭和48年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,未改装,,6.3979400086720375
44004574,中古マンション等,,44201,大分県,大分市,末広町,大分,6,４ＬＤＫ,95,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,7.301029995663981
44000130,中古マンション等,,44201,大分県,大分市,大手町,大分,12,２ＤＫ,35,,,,昭和62年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,6.544068044350276
44017054,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,１Ｋ,35,,,,平成18年,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,改装済,,7.146128035678238
44006070,中古マンション等,,44201,大分県,大分市,仲西町,高城,13,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,その他,,,,近隣商業地域,80.0,200.0,2017年第2四半期,未改装,,6.361727836017593
44013492,中古マンション等,,44201,大分県,大分市,萩原,牧(大分),10,３ＬＤＫ,70,,,,昭和54年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,改装済,,6.863322860120456
44045709,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府(大分),1H?1H30,１Ｋ,35,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,,,7.041392685158225
44030510,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,21,４ＬＤＫ,105,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,,,7.204119982655925
44039549,中古マンション等,,44202,大分県,別府市,浜町,別府(大分),15,２ＤＫ,40,,,,昭和54年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,改装済,調停・競売等,6.361727836017593
44015188,中古マンション等,,44201,大分県,大分市,南春日町,大分,13,２ＤＫ,50,,,,昭和59年,ＲＣ,住宅,,,,,,,,2011年第3四半期,未改装,,6.6020599913279625
44002331,中古マンション等,,44201,大分県,大分市,大道町,大分,14,３ＬＤＫ,75,,,,,ＳＲＣ,,住宅,,,,近隣商業地域,,,2021年第3四半期,未改装,,7.447158031342219
44045710,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府(大分),1H?1H30,１Ｋ,30,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,,,6.982271233039568
44032169,中古マンション等,,44201,大分県,大分市,大字政所,大在,13,１Ｋ,25,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,6.041392685158225
44002830,中古マンション等,,44201,大分県,大分市,金池町,大分,5,３ＬＤＫ,80,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2017年第1四半期,未改装,,7.447158031342219
44033436,中古マンション等,,44202,大分県,別府市,原町,別府(大分),18,２ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,未改装,,6.079181246047625
44001860,中古マンション等,,44201,大分県,大分市,府内町,大分,8,２ＬＤＫ,60,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第2四半期,改装済,,6.176091259055681
44045748,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,１Ｋ,40,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.079181246047625
44028577,中古マンション等,,44201,大分県,大分市,高松,高城,4,４ＬＤＫ,95,,,,平成9年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,改装済,,7.176091259055681
44006066,中古マンション等,,44201,大分県,大分市,仲西町,高城,13,１ＤＫ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第2四半期,未改装,,6.230448921378274
44045488,中古マンション等,,44201,大分県,大分市,大字横尾,鶴崎,1H?1H30,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第1四半期,未改装,,7.230448921378274
44001327,中古マンション等,,44201,大分県,大分市,明野東,高城,30分?60分,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第3四半期,,,7.361727836017593
44002443,中古マンション等,,44201,大分県,大分市,大字奥田,南大分,14,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第2四半期,未改装,,7.230448921378274
44008589,中古マンション等,,44201,大分県,大分市,大道町,大分,13,５ＬＤＫ,90,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,300.0,2011年第2四半期,未改装,,7.2552725051033065
44026383,中古マンション等,,44201,大分県,大分市,大道町,大分,7,１Ｋ,20,,,,昭和62年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第3四半期,改装済,,6.3979400086720375
44003769,中古マンション等,,44201,大分県,大分市,大字佐野,坂ノ市,30分?60分,１Ｋ,20,,,,,,,,,,,工業地域,60.0,200.0,2018年第1四半期,未改装,,6.57978359661681
44005810,中古マンション等,,44201,大分県,大分市,大字津留,牧(大分),14,１Ｋ,25,,,,昭和61年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第1四半期,未改装,,6.2552725051033065
44009394,中古マンション等,,44201,大分県,大分市,大字横尾,高城,1H?1H30,３ＬＤＫ,100,,,,平成18年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第2四半期,未改装,,7.2552725051033065
44028421,中古マンション等,,44201,大分県,大分市,新町,大分,10,３ＬＤＫ,90,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.079181246047625
